lineId,x,y
700,0,377.6654968261719
700,1,380.5537109375
700,2,383.2767333984375
700,3,385.8245544433594
700,4,388.2369384765625
700,5,390.6873779296875
700,6,393.0688171386719
700,7,395.359130859375
700,8,397.64776611328125
700,9,399.8273620605469
700,10,401.9313659667969
700,11,403.9342041015625
700,12,405.7899475097656
700,13,407.4254455566406
700,14,408.8134460449219
700,15,409.9203796386719
700,16,410.7312927246094
700,17,411.0346984863281
700,18,410.9217834472656
700,19,410.4808349609375
700,20,409.24053955078125
700,21,407.575927734375
700,22,405.2813720703125
700,23,402.4542541503906
700,24,399.0672302246094
700,25,395.12908935546875
700,26,390.66290283203125
700,27,385.7835388183594
700,28,380.46673583984375
700,29,374.8946228027344
700,30,369.0951843261719
700,31,362.1365966796875
700,32,357.10626220703125
700,33,351.1072692871094
700,34,345.2864685058594
700,35,339.635986328125
700,36,334.3749084472656
700,37,329.4721374511719
700,38,325.0147399902344
700,39,321.3619689941406
700,40,317.5025329589844
700,41,314.572998046875
700,42,312.2340393066406
700,43,310.46978759765625
700,44,309.08221435546875
700,45,308.42230224609375
700,46,308.1134033203125
700,47,308.4588623046875
700,48,309.0782165527344
700,49,310.0660705566406
700,50,311.4708251953125
700,51,313.08612060546875
700,52,314.9463195800781
700,53,317.0777282714844
700,54,319.3575744628906
700,55,322.76507568359375
700,56,324.29864501953125
700,57,326.88262939453125
700,58,329.5958557128906
700,59,332.37933349609375
700,60,335.1182556152344
700,61,337.896728515625
700,62,340.69317626953125
700,63,343.4952697753906
700,64,346.3200378417969
700,65,349.0272521972656
700,66,351.7247009277344
700,67,354.3558349609375
700,68,355.87982177734375
700,69,359.4402770996094
700,70,361.82568359375
700,71,364.17974853515625
700,72,366.4646911621094
700,73,368.59857177734375
700,74,370.7331848144531
700,75,372.8060302734375
700,76,374.4884948730469
700,77,376.9991455078125
700,78,379.11724853515625
700,79,381.3869323730469
700,80,383.7787780761719
700,81,386.42626953125
700,82,389.3398742675781
700,83,393.83892822265625
700,84,396.0290222167969
700,85,399.9330139160156
700,86,404.2627258300781
700,87,408.9791259765625
700,88,414.0600280761719
700,89,419.6446533203125
700,90,425.4481506347656
700,91,431.53009033203125
700,92,437.932861328125
700,93,445.3616638183594
700,94,450.8194885253906
700,95,457.1676330566406
700,96,463.2410583496094
700,97,468.9953918457031
700,98,474.0591735839844
700,99,478.5087890625
701,0,317.4998779296875
701,1,328.7376403808594
701,2,339.6768493652344
701,3,350.33355712890625
701,4,359.99578857421875
701,5,369.7112121582031
701,6,378.3218078613281
701,7,386.0143737792969
701,8,392.7669372558594
701,9,398.3521728515625
701,10,402.9409484863281
701,11,406.3471374511719
701,12,408.62042236328125
701,13,409.8170471191406
701,14,409.84716796875
701,15,408.8463134765625
701,16,406.88934326171875
701,17,403.98419189453125
701,18,400.27178955078125
701,19,396.5267333984375
701,20,390.6088562011719
701,21,384.9322204589844
701,22,378.7685546875
701,23,372.4296569824219
701,24,365.7938232421875
701,25,359.1355285644531
701,26,352.4660339355469
701,27,345.91448974609375
701,28,339.5516662597656
701,29,333.45452880859375
701,30,327.76153564453125
701,31,321.637451171875
701,32,317.6904602050781
701,33,313.38372802734375
701,34,309.67431640625
701,35,306.4857177734375
701,36,303.85650634765625
701,37,301.77587890625
701,38,300.3200378417969
701,39,299.3977966308594
701,40,298.8309631347656
701,41,298.8586120605469
701,42,299.35302734375
701,43,300.2705383300781
701,44,301.56707763671875
701,45,303.185791015625
701,46,305.070556640625
701,47,307.25201416015625
701,48,309.6578674316406
701,49,312.1676940917969
701,50,314.88055419921875
701,51,317.6151123046875
701,52,320.4696960449219
701,53,323.23431396484375
701,54,325.9533386230469
701,55,329.5481262207031
701,56,331.0139465332031
701,57,333.30780029296875
701,58,335.3668212890625
701,59,337.2366027832031
701,60,338.7326965332031
701,61,340.0552978515625
701,62,341.0066223144531
701,63,341.7536315917969
701,64,342.2197265625
701,65,342.4937744140625
701,66,342.6856689453125
701,67,342.7914123535156
701,68,342.819091796875
701,69,342.9234924316406
701,70,343.1826477050781
701,71,343.66571044921875
701,72,344.4471130371094
701,73,345.65948486328125
701,74,347.4247741699219
701,75,349.7016906738281
701,76,351.97723388671875
701,77,356.09063720703125
701,78,360.3798828125
701,79,365.2676086425781
701,80,370.8461608886719
701,81,377.03033447265625
701,82,383.79119873046875
701,83,393.9292297363281
701,84,398.619873046875
701,85,406.5121154785156
701,86,414.49322509765625
701,87,422.4759521484375
701,88,430.26287841796875
701,89,437.7938537597656
701,90,444.8682861328125
701,91,451.3893737792969
701,92,457.2554016113281
701,93,463.0635070800781
701,94,466.55841064453125
701,95,469.88720703125
701,96,472.2500305175781
701,97,473.7416076660156
701,98,474.1697998046875
701,99,473.782470703125
702,0,359.0732421875
702,1,365.7733154296875
702,2,371.97735595703125
702,3,377.6854248046875
702,4,382.64013671875
702,5,387.4573974609375
702,6,391.6075744628906
702,7,395.2973937988281
702,8,398.573974609375
702,9,401.32012939453125
702,10,403.6051330566406
702,11,405.4107666015625
702,12,406.78997802734375
702,13,407.6720275878906
702,14,408.04925537109375
702,15,407.89337158203125
702,16,407.1391906738281
702,17,405.83355712890625
702,18,403.88848876953125
702,19,401.8393249511719
702,20,398.15631103515625
702,21,394.29669189453125
702,22,389.84698486328125
702,23,384.82635498046875
702,24,379.20208740234375
702,25,373.0013427734375
702,26,366.4361572265625
702,27,359.41290283203125
702,28,352.14190673828125
702,29,344.70477294921875
702,30,337.1239929199219
702,31,328.4065856933594
702,32,322.2950439453125
702,33,315.1931457519531
702,34,308.5380554199219
702,35,302.3824157714844
702,36,296.78692626953125
702,37,291.92041015625
702,38,287.77862548828125
702,39,284.7849426269531
702,40,282.0148620605469
702,41,280.40924072265625
702,42,279.63629150390625
702,43,279.7373046875
702,44,280.59344482421875
702,45,282.2398376464844
702,46,284.4132385253906
702,47,287.30340576171875
702,48,290.59344482421875
702,49,294.3514099121094
702,50,298.3414306640625
702,51,302.500244140625
702,52,306.7752380371094
702,53,311.0429382324219
702,54,315.3080139160156
702,55,321.0126037597656
702,56,323.3808898925781
702,57,327.0164794921875
702,58,330.53485107421875
702,59,333.7359619140625
702,60,336.6829528808594
702,61,339.411865234375
702,62,341.94842529296875
702,63,344.1873474121094
702,64,346.3641052246094
702,65,348.44561767578125
702,66,350.4246826171875
702,67,352.3981018066406
702,68,353.59930419921875
702,69,356.53192138671875
702,70,358.71148681640625
702,71,361.0033874511719
702,72,363.5523681640625
702,73,366.26788330078125
702,74,369.2366638183594
702,75,372.37237548828125
702,76,375.1220397949219
702,77,379.4096374511719
702,78,383.30084228515625
702,79,387.5062255859375
702,80,391.8668212890625
702,81,396.41064453125
702,82,401.17926025390625
702,83,408.16400146484375
702,84,411.24346923828125
702,85,416.4473876953125
702,86,421.7075500488281
702,87,426.96905517578125
702,88,432.20416259765625
702,89,437.4031066894531
702,90,442.3215026855469
702,91,447.0449523925781
702,92,451.4259948730469
702,93,456.0798645019531
702,94,458.99310302734375
702,95,461.9520263671875
702,96,464.30657958984375
702,97,465.9482727050781
702,98,466.8797607421875
702,99,466.875244140625
703,0,414.13970947265625
703,1,412.7853088378906
703,2,411.8157653808594
703,3,411.1794738769531
703,4,410.8153991699219
703,5,410.6717224121094
703,6,410.6333923339844
703,7,410.60150146484375
703,8,410.61236572265625
703,9,410.4651184082031
703,10,410.1171875
703,11,409.5610046386719
703,12,408.64111328125
703,13,407.3251953125
703,14,405.5552978515625
703,15,403.27886962890625
703,16,400.3671569824219
703,17,396.94232177734375
703,18,392.827880859375
703,19,389.01983642578125
703,20,382.8864440917969
703,21,376.99493408203125
703,22,370.59051513671875
703,23,363.6986999511719
703,24,356.3883361816406
703,25,348.69244384765625
703,26,340.77142333984375
703,27,332.7176208496094
703,28,324.5970153808594
703,29,316.4611511230469
703,30,308.54656982421875
703,31,299.5813293457031
703,32,293.49810791015625
703,33,286.6287536621094
703,34,280.2969970703125
703,35,274.6062316894531
703,36,269.583740234375
703,37,265.35931396484375
703,38,261.8316955566406
703,39,259.3094482421875
703,40,257.21661376953125
703,41,256.1403503417969
703,42,255.8179473876953
703,43,256.22320556640625
703,44,257.4268798828125
703,45,259.23199462890625
703,46,261.73651123046875
703,47,264.6935729980469
703,48,268.1542663574219
703,49,272.0186462402344
703,50,276.2123718261719
703,51,280.6014404296875
703,52,285.2911071777344
703,53,290.02532958984375
703,54,294.8093566894531
703,55,301.5263977050781
703,56,304.43011474609375
703,57,309.0816650390625
703,58,313.5785827636719
703,59,318.0098571777344
703,60,322.2117919921875
703,61,326.3150329589844
703,62,330.1233825683594
703,63,333.868408203125
703,64,337.37298583984375
703,65,340.7212829589844
703,66,343.8768310546875
703,67,346.9879150390625
703,68,348.77459716796875
703,69,352.977783203125
703,70,355.9261474609375
703,71,358.9110107421875
703,72,361.9217529296875
703,73,365.06781005859375
703,74,368.3034362792969
703,75,371.7527770996094
703,76,374.7347412109375
703,77,379.4480285644531
